trigger_no,trigger_type,corr,key
# 0:03:15.999407  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:16.003769  | info     | Clear message sent to EEG.
# 0:03:16.617375  | info     | Value: 57 sent to EEG.
# 0:03:16.617392  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:03:16.621499  | info     | Clear message sent to EEG.
# 0:03:17.104797  | info     | Value: 58 sent to EEG.
# 0:03:17.104811  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:17.109165  | info     | Clear message sent to EEG.
# 0:03:17.801471  | info     | Value: 59 sent to EEG.
# 0:03:17.801482  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:17.805581  | info     | Clear message sent to EEG.
# 0:03:20.420092  | info     | Value: 60 sent to EEG.
# 0:03:20.420125  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:20.424226  | info     | Clear message sent to EEG.
# 0:03:20.926553  | info     | Value: 1 sent to EEG.
# 0:03:20.926601  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:20.930844  | info     | Clear message sent to EEG.
# 0:03:21.543264  | info     | Value: 2 sent to EEG.
# 0:03:21.543383  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:03:21.547496  | info     | Clear message sent to EEG.
# 0:03:22.031867  | info     | Value: 3 sent to EEG.
# 0:03:22.031883  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:22.036082  | info     | Clear message sent to EEG.
# 0:03:22.953757  | info     | Value: 4 sent to EEG.
# 0:03:22.953770  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:22.957980  | info     | Clear message sent to EEG.
# 0:03:25.801395  | info     | Value: 5 sent to EEG.
# 0:03:25.801505  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:25.805583  | info     | Clear message sent to EEG.
# 0:03:26.307465  | info     | Value: 6 sent to EEG.
# 0:03:26.307516  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:26.311702  | info     | Clear message sent to EEG.
# 0:03:26.925218  | info     | Value: 7 sent to EEG.
# 0:03:26.925252  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:03:26.929382  | info     | Clear message sent to EEG.
# 0:03:27.412699  | info     | Value: 8 sent to EEG.
# 0:03:27.412714  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:27.416856  | info     | Clear message sent to EEG.
# 0:03:28.929280  | info     | Value: 9 sent to EEG.
# 0:03:28.929293  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:28.933505  | info     | Clear message sent to EEG.
# 0:03:31.718659  | info     | Value: 10 sent to EEG.
# 0:03:31.718688  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:31.722809  | info     | Clear message sent to EEG.
# 0:03:32.224882  | info     | Value: 11 sent to EEG.
# 0:03:32.224935  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:32.229120  | info     | Clear message sent to EEG.
# 0:03:32.841676  | info     | Value: 12 sent to EEG.
# 0:03:32.841692  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:03:32.845767  | info     | Clear message sent to EEG.
# 0:03:33.329696  | info     | Value: 13 sent to EEG.
# 0:03:33.329710  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:33.333890  | info     | Clear message sent to EEG.
# 0:03:33.897350  | info     | Value: 14 sent to EEG.
# 0:03:33.897372  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:33.901519  | info     | Clear message sent to EEG.
# 0:03:36.433820  | info     | Value: 15 sent to EEG.
# 0:03:36.433838  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:36.437941  | info     | Clear message sent to EEG.
# 0:03:36.940119  | info     | Value: 16 sent to EEG.
# 0:03:36.940169  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:36.944498  | info     | Clear message sent to EEG.
# 0:03:37.556980  | info     | Value: 17 sent to EEG.
# 0:03:37.556999  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:03:37.561106  | info     | Clear message sent to EEG.
# 0:03:38.045104  | info     | Value: 18 sent to EEG.
# 0:03:38.045118  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:38.049338  | info     | Clear message sent to EEG.
# 0:03:38.517095  | info     | Value: 19 sent to EEG.
# 0:03:38.517108  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:38.521325  | info     | Clear message sent to EEG.
# 0:03:41.097228  | info     | Value: 20 sent to EEG.
# 0:03:41.097246  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:41.101317  | info     | Clear message sent to EEG.
# 0:03:41.603641  | info     | Value: 21 sent to EEG.
# 0:03:41.603691  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:41.608056  | info     | Clear message sent to EEG.
# 0:03:42.216728  | info     | Value: 22 sent to EEG.
# 0:03:42.216761  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:03:42.220867  | info     | Clear message sent to EEG.
# 0:03:42.708838  | info     | Value: 23 sent to EEG.
# 0:03:42.708852  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:42.713204  | info     | Clear message sent to EEG.
# 0:03:44.169105  | info     | Value: 24 sent to EEG.
# 0:03:44.169117  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:44.173438  | info     | Clear message sent to EEG.
