trigger_no,trigger_type,corr,key
# 0:01:16.797700  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:17.271646  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:19.459157  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:19.959547  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:20.282354  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:20.780069  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:21.498509  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:23.692957  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:24.193337  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:24.516090  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:25.013456  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:25.614395  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:27.793601  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:28.294652  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:28.617389  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:29.115498  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:30.297569  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:34.010403  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:34.510736  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:34.834315  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:35.331944  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:36.214786  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:37.389989  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:37.891819  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:38.214622  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:38.712150  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:39.183940  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:40.375666  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:40.876279  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:41.199351  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:41.697598  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:42.789387  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:43.976854  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:44.477456  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:44.800638  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:45.297906  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:46.835611  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:48.029095  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:48.529942  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:48.852787  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:49.350597  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:50.495222  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:51.681031  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:52.182331  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:52.505513  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:53.003502  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:53.388181  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:54.576858  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
